,calories,carbs,category,fat,name,restaurant
1178,1070,78,Mexican Food,67,Bacon Ranch Chicken Quesadilla w/ Fries,Chili's
1179,1680,98,Mexican Food,111,Bacon Ranch Steak Quesadilla,Chili's
1180,1670,172,Sandwiches,85,BBQ Pulled Pork Sandwich on White Bun with fries,Chili's
1181,50,12,Sides,0,BBQ Sauce (Original),Chili's
1182,390,27,Fajitas,14,Beef Fajitas – w/o Tortillas and Condiments,Chili's
1183,970,80,Burgers,58,Big Mouth Burger Bites w/ Fries,Chili's
1184,2120,163,Burgers,133,Big Mouth® Bites w/ Ranch with fries,Chili's
1185,200,25,Sides,2,Black Bean Patty Only,Chili's
1186,100,18,Sides,1,Black Beans,Chili's
1187,990,48,Salads,68,Boneless Buffalo Chicken Salad,Chili's
1188,1490,94,Appetizers,88,Boneless Buffalo Wings w/ Bleu Cheese,Chili's
1189,1020,125,Appetizers,51,Bottomless Tostada Chips w/ Salsa,Chili's
1190,230,16,Soups,15,Broccoli Cheese Soup,Chili's
1191,110,8,Soups,7,Broccoli Cheese Soup,Chili's
1192,1290,195,Desserts,61,Brownie Sundae,Chili's
1193,1410,143,Sandwiches,68,Buffalo Chicken Ranch Sandwich on White Bun with fries,Chili's
1194,1500,124,Entrees,76,Cajun Pasta w/ Grilled Chicken,Chili's
1195,870,71,Entrees,44,Cajun Pasta w/ Grilled Chicken (Lunch Combo),Chili's
1196,1480,125,Entrees,81,Cajun Pasta w/ Grilled Shrimp,Chili's
1197,740,73,Sandwiches,38,California Club Sandwich w/ Fries,Chili's
1198,1490,147,Sandwiches,76,California Club Sandwich w/ fries,Chili's
1199,610,65,Salads,25,Caribbean Salad w/ Grilled Chicken,Chili's
1200,620,66,Salads,31,Caribbean Salad w/ Grilled Shrimp,Chili's
1201,70,1,Sides,6,"Cheese, American",Chili's
1202,80,0,Sides,7,"Cheese, Cheddar",Chili's
1203,80,0,Sides,6,"Cheese, Provolone",Chili's
1204,80,1,Sides,6,"Cheese, Swiss",Chili's
1205,710,68,Desserts,42,Cheesecake,Chili's
1206,200,21,Soups,7,Chicken & Green Chile Soup,Chili's
1207,100,11,Soups,4,Chicken & Green Chile Soup,Chili's
1208,650,26,Salads,44,Chicken Caesar Salad,Chili's
1209,1260,120,Tacos,60,Chicken Club Tacos,Chili's
1210,1350,129,Chicken,68,Chicken Crispers® w/ Honey Mustard,Chili's
1211,400,23,Soups,25,Chicken Enchilada,Chili's
1212,400,23,Soups,25,Chicken Enchilada Soup,Chili's
1213,200,11,Soups,13,Chicken Enchilada Soup,Chili's
1214,360,24,Fajitas,10,Chicken Fajitas – w/o Tortillas and Condiments,Chili's
1215,360,17,Soups,20,Chili’s Terlingua Chili w/ Toppings,Chili's
1216,180,9,Soups,10,Chili’s Terlingua Chili w/ Toppings,Chili's
1217,1250,163,Desserts,64,Chocolate Chip Paradise Pie,Chili's
1218,280,48,Sides,11,Cinnamon Apples,Chili's
1219,1570,125,Burgers,91,Classic Bacon Burger w/ fries,Chili's
1220,1440,81,Appetizers,97,Classic Nachos (12),Chili's
1221,980,55,Appetizers,67,Classic Nachos (8),Chili's
1222,1720,86,Appetizers,108,Classic Nachos – Beef (12),Chili's
1223,1170,59,Appetizers,74,Classic Nachos – Beef (8),Chili's
1224,1670,83,Appetizers,103,Classic Nachos – Chicken (12),Chili's
1225,1140,57,Appetizers,71,Classic Nachos – Chicken (8),Chili's
1226,1010,59,Entrees,60,Classic Sirloin,Chili's
1227,360,7,Entrees,18,Classic Sirloin (Lunch Combo),Chili's
1228,1340,138,Sandwiches,64,Classic Turkey Sandwich w/ fries,Chili's
1229,690,69,Sandwiches,34,Classic Turkey Sandwich w/ Fries (Lunch Combo),Chili's
1230,710,22,Salads,52,Cobb Salad,Chili's
1231,240,15,Sides,20,Cole Slaw,Chili's
1232,1270,120,Entrees,71,Country-Fried Steak,Chili's
1233,1210,125,Chicken,57,Crispy Chicken Crispers® No Dressing,Chili's
1234,1630,171,Tacos,78,Crispy Chicken Tacos,Chili's
1235,1660,196,Chicken,76,Crispy Honey-Chipotle Chicken Crispers® w/ Ranch,Chili's
1236,1050,71,Appetizers,81,Crispy Onion String & Jalapeno Stack w/ Ranch,Chili's
1237,1500,174,Tacos,68,Crispy Shrimp Tacos,Chili's
1238,190,3,Sides,19,"Dressing, Ancho Chile Ranch",Chili's
1239,140,3,Sides,14,"Dressing, Avocado Ranch",Chili's
1240,240,1,Sides,26,"Dressing, Bleu Cheese",Chili's
1241,250,6,Sides,25,"Dressing, Citrus Balsamic Vinaigrette",Chili's
1242,200,13,Sides,17,"Dressing, Honey Lime",Chili's
1243,200,1,Sides,22,"Dressing, Honey Mustard",Chili's
1244,70,11,Sides,0,"Dressing, Honey Mustard No Fat",Chili's
1245,80,9,Sides,5,"Dressing, Low Fat Ranch",Chili's
1246,180,2,Sides,19,"Dressing, Ranch",Chili's
1247,730,70,Sandwiches,38,Fajita Chicken Sandwich w/ Fries,Chili's
1248,530,30,Fajitas,20,Fajita Trio – w/o Tortillas and Condiments,Chili's
1249,1400,151,Appetizers,84,Fire-Grilled Corn Guacamole w/ Chips,Chili's
1250,1570,57,Entrees,116,Flame-Grilled Ribeye,Chili's
1251,660,54,Appetizers,35,Fried Cheese w/ Marinara Sauce,Chili's
1252,270,25,Entrees,12,Fried Shrimp w/ Cocktail Sauce,Chili's
1253,990,108,Seafood,52,Fried Shrimp w/ Cocktail Sauce,Chili's
1254,690,92,Shakes,33,Frosty Chocolate Shake,Chili's
1255,370,20,Entrees,9,GG Classic Sirloin,Chili's
1256,610,78,Sandwiches,13,GG Grilled Chicken Sandwich w/ Steamed Broccoli & fries,Chili's
1257,480,37,Seafood,17,GG Salmon w/ Garlic & Herbs,Chili's
1258,680,80,Sandwiches,25,GG Santa Fe Chicken Wrap w/ Steamed Broccoli & fries,Chili's
1259,30,4,Sides,2,"Gravy, Black Pepper",Chili's
1260,1280,121,Sandwiches,63,Grilled Chicken Sandwich on White Bun w/ fries,Chili's
1261,1360,137,Sandwiches,71,Grilled Ham & Swiss Sandwich w/ fries,Chili's
1262,680,68,Sandwiches,36,Grilled Ham & Swiss Sandwich w/ Fries (Lunch Combo),Chili's
1263,310,1,Entrees,15,Grilled Salmon w/ Garlic & Herbs,Chili's
1264,580,38,Seafood,28,Grilled Salmon w/ Garlic & Herbs,Chili's
1265,45,3,Sides,4,Guacamole,Chili's
1266,760,14,Entrees,49,Half Rack of Baby Back Ribs,Chili's
1267,380,61,Sides,13,Homestyle Fries,Chili's
1268,140,34,Sides,0,Honey Chipotle Sauce,Chili's
1269,1610,139,Appetizers,103,Hot Spinach & Artichoke Dip w/ Chips,Chili's
1270,180,15,Salads,11,House Salad No Dressing,Chili's
1271,2210,136,Burgers,144,Jalapeno Smokehouse Burger w/ Ranch with fries,Chili's
1272,210,11,Soups,15,Loaded Baked Potato Soup,Chili's
1273,410,22,Soups,30,Loaded Baked Potato Soup,Chili's
1274,390,28,Sides,25,Loaded Mashed Potatoes,Chili's
1275,90,7,Salads,5,Lunch House Salad No Dressing,Chili's
1276,550,62,Chicken,14,Margarita Grilled Chicken,Chili's
1277,260,15,Chicken,7,Margarita Grilled Chicken (Lunch Combo),Chili's
1278,280,31,Sides,15,Mashed Potatoes w/ Black Pepper Gravy,Chili's
1279,1990,137,Ribs,111,Memphis Dry Rub Ribs,Chili's
1280,1080,82,Ribs,57,Memphis Dry Rub Ribs (1/2 rack),Chili's
1281,1020,144,Desserts,46,Molten Chocolate Cake,Chili's
1282,890,51,Chicken,48,Monterey Chicken®,Chili's
1283,530,13,Chicken,27,Monterey Chicken® (Lunch Combo),Chili's
1284,1540,126,Burgers,88,Mushroom-Swiss Burger w/ fries,Chili's
1285,1310,128,Burgers,65,Oldtimer® Burger w/ fries,Chili's
1286,2170,137,Ribs,123,Original Ribs,Chili's
1287,1140,75,Ribs,63,Original Ribs (1/2 rack),Chili's
1288,430,12,Salads,33,Over-The-Top Cobb Salad w/ Avocado Ranch,Chili's
1289,570,67,Kid's Meals,24,Pepper Pals® Cheese Pizza,Chili's
1290,470,42,Kid's Meals,24,Pepper Pals® Cheese Quesadilla,Chili's
1291,460,61,Kid's Meals,22,Pepper Pals® Chocolate Shake,Chili's
1292,270,31,Kid's Meals,14,Pepper Pals® Corn Dog,Chili's
1293,380,19,Kid's Meals,22,Pepper Pals® Crispy Chicken Crispers,Chili's
1294,530,30,Kid's Meals,42,Pepper Pals® Grilled Cheese Sandwich,Chili's
1295,160,2,Kid's Meals,4,Pepper Pals® Grilled Chicken Platter,Chili's
1296,230,21,Kid's Meals,5,Pepper Pals® Grilled Chicken Sandwich,Chili's
1297,340,21,Kid's Meals,15,Pepper Pals® Little Chicken Crispers,Chili's
1298,330,23,Kid's Meals,18,Pepper Pals® Little Mouth Burger,Chili's
1299,400,24,Kid's Meals,24,Pepper Pals® Little Mouth Cheeseburger,Chili's
1300,500,69,Kid's Meals,18,Pepper Pals® Macaroni & Cheese Kraft,Chili's
1301,80,10,Kid's Meals,5,Pepper Pals® Side Celery Sticks w/ Ranch,Chili's
1302,280,48,Kid's Meals,11,Pepper Pals® Side Cinnamon Apples,Chili's
1303,150,32,Kid's Meals,2,Pepper Pals® Side Corn Cob w/o Butter,Chili's
1304,190,30,Kid's Meals,7,Pepper Pals® Side Homestyle Fries,Chili's
1305,130,22,Kid's Meals,2,Pepper Pals® Side Kernel Corn,Chili's
1306,35,8,Kid's Meals,0,Pepper Pals® Side Mandarin Oranges,Chili's
1307,120,14,Kid's Meals,7,Pepper Pals® Side Mashed Potatoes – w/o Gravy,Chili's
1308,35,9,Kid's Meals,0,Pepper Pals® Side Pineapple,Chili's
1309,190,30,Kid's Meals,7,Pepper Pals® Side Rice,Chili's
1310,130,14,Kid's Meals,8,Pepper Pals® Side Salad w/ Low Fat Ranch,Chili's
1311,30,6,Kid's Meals,0,Pepper Pals® Side Steamed Broccoli,Chili's
1312,1400,90,Salads,89,Quesadilla Explosion Salad,Chili's
1313,480,6,Sides,50,Ranch Only as served w/ Chips,Chili's
1314,190,30,Sides,7,Rice,Chili's
1315,50,8,Sides,0,Salsa Only as served w/ Chips,Chili's
1316,1320,126,Sandwiches,73,Santa Fe Chicken Wrap w/ Ancho-Chile Ranch & fries,Chili's
1317,1680,166,Burgers,87,Shiner Bock® BBQ Burger w/ fries,Chili's
1318,2310,168,Ribs,123,Shiner Bock® BBQ Ribs,Chili's
1319,1200,91,Ribs,63,Shiner Bock® BBQ Ribs (1/2 rack),Chili's
1320,1710,147,Appetizers,101,Skillet Queso w/ Chips,Chili's
1321,60,2,Sides,6,Sour Cream,Chili's
1322,2290,163,Burgers,139,Southern Smokehouse Burger w/ Ancho Chile BBQ & fries,Chili's
1323,630,68,Sandwiches,33,Southwestern BLT Sandwich w/ Fries,Chili's
1324,780,81,Appetizers,41,Southwestern Eggrolls w/ Avocado Ranch,Chili's
1325,150,4,Entrees,8,Spicy Garlic & Lime Grilled Shrimp,Chili's
1326,1010,115,Sandwiches,45,Steakhouse Sandwich w/ fries,Chili's
1327,80,6,Sides,6,Steamed Broccoli,Chili's
1328,450,31,Soups,36,Sweet Corn,Chili's
1329,230,16,Soups,18,Sweet Corn,Chili's
1330,200,32,Sides,7,Sweet Corn on the Cob w/ Butter,Chili's
1331,1350,72,Appetizers,94,Texas Cheese Fries -1/2 order w/ Chili & Ranch,Chili's
1332,1260,67,Appetizers,89,Texas Cheese Fries -1/2 order w/ Ranch,Chili's
1333,2120,117,Appetizers,144,Texas Cheese Fries w/ Chili & Ranch,Chili's
1334,1960,109,Appetizers,136,Texas Cheese Fries w/ Ranch,Chili's
1335,850,51,Appetizers,58,Triple Dipper™ Big Mouth® Bites w/ Ranch,Chili's
1336,810,43,Appetizers,54,Triple Dipper™ Boneless Buffalo Wings w/ Bleu Cheese,Chili's
1337,340,21,Appetizers,15,Triple Dipper™ Chicken Crispers® No Dressing,Chili's
1338,390,33,Appetizers,21,Triple Dipper™ Fried Cheese w/ Marinara Sauce,Chili's
1339,1290,128,Appetizers,77,Triple Dipper™ Hot Spinach & Artichoke Dip w/ Chips,Chili's
1340,560,54,Appetizers,32,Triple Dipper™ Southwestern Eggrolls w/ Avocado Ranch,Chili's
1341,480,5,Appetizers,41,Triple Dipper™ Wings Over Buffalo® w/ Bleu Cheese,Chili's
1342,360,62,Sides,9,"Wheat Bun, Plain",Chili's
1343,690,7,Appetizers,53,Wings Over Buffalo® w/ Bleu Cheese,Chili's
1344,170,2,Entrees,7,Barbacoa,Chipotle Mexican Grill
1345,60,1,Entrees,2.5,Barbacoa,Chipotle Mexican Grill
1346,120,23,Sides,1,Black Beans,Chipotle Mexican Grill
1347,80,14,Sides,0.5,Black Beans (side),Chipotle Mexican Grill
1348,40,8,Sides,0.5,Black Beans (taco),Chipotle Mexican Grill
1349,190,1,Entrees,8,Carnitas,Chipotle Mexican Grill
1350,60,0,Entrees,2.5,Carnitas,Chipotle Mexican Grill
1351,100,0,Sides,8.5,Cheese,Chipotle Mexican Grill
1352,100,0,Sides,8.5,Cheese (small quesadilla),Chipotle Mexican Grill
1353,35,0,Sides,3,Cheese (taco),Chipotle Mexican Grill
1354,190,1,Entrees,6.5,Chicken,Chipotle Mexican Grill
1355,60,0,Entrees,2,Chicken,Chipotle Mexican Grill
1356,570,73,Sides,27,Chips,Chipotle Mexican Grill
1357,140,18,Sides,7,Chips,Chipotle Mexican Grill
1358,130,23,Sides,3,Cilantro-Lime Rice,Chipotle Mexican Grill
1359,110,19,Sides,2.5,Cilantro-Lime Rice (side),Chipotle Mexican Grill
1360,40,8,Sides,1,Cilantro-Lime Rice (taco),Chipotle Mexican Grill
1361,60,9,Tortillas,2,Crispy Taco Shell,Chipotle Mexican Grill
1362,60,9,Tortillas,2,Crispy Taco Shell,Chipotle Mexican Grill
1363,20,4,Sides,0.5,Fajita Vegetables,Chipotle Mexican Grill
1364,5,1,Sides,0,Fajita Vegetables,Chipotle Mexican Grill
1365,290,44,Tortillas,9,Flour Tortilla (burrito),Chipotle Mexican Grill
1366,90,13,Tortillas,2.5,Flour Tortilla (taco),Chipotle Mexican Grill
1367,90,13,Tortillas,2.5,Flour Tortilla (taco),Chipotle Mexican Grill
1368,20,4,Sides,0,Fresh Tomato Salsa,Chipotle Mexican Grill
1369,5,1,Sides,0,Fresh Tomato Salsa,Chipotle Mexican Grill
1370,15,3,Sides,0,Green Tomatillo Salsa,Chipotle Mexican Grill
1371,5,1,Sides,0,Green Tomatillo Salsa,Chipotle Mexican Grill
1372,150,8,Sides,13,Guacamole,Chipotle Mexican Grill
1373,50,3,Sides,4.5,Guacamole,Chipotle Mexican Grill
1374,120,22,Sides,1,Pinto Beans,Chipotle Mexican Grill
1375,80,14,Sides,0.5,Pinto Beans (side),Chipotle Mexican Grill
1376,40,7,Sides,0.5,Pinto Beans (taco),Chipotle Mexican Grill
1377,40,8,Sides,1,Red Tomatillo Salsa,Chipotle Mexican Grill
1378,15,3,Sides,0.5,Red Tomatillo Salsa,Chipotle Mexican Grill
1379,80,15,Sides,1.5,Roasted Chili – Corn Salsa,Chipotle Mexican Grill
1380,25,5,Sides,0.5,Roasted Chili – Corn Salsa,Chipotle Mexican Grill
1381,10,2,Sides,0,Romaine Lettuce (salad),Chipotle Mexican Grill
1382,5,1,Sides,0,Romaine Lettuce (taco),Chipotle Mexican Grill
1383,5,1,Sides,0,Romaine Lettuce (tacos),Chipotle Mexican Grill
1384,60,13,Tortillas,0.5,Soft Corn Tortilla,Chipotle Mexican Grill
1385,60,13,Tortillas,0.5,Soft Corn Tortilla,Chipotle Mexican Grill
1386,120,2,Sides,10,Sour Cream,Chipotle Mexican Grill
1387,40,1,Sides,3.5,Sour Cream,Chipotle Mexican Grill
1388,190,2,Entrees,6.5,Steak,Chipotle Mexican Grill
1389,60,1,Entrees,2,Steak,Chipotle Mexican Grill
1390,260,12,Sides,24.5,Vinaigrette,Chipotle Mexican Grill
1391,220,35,Desserts,8,Apple Pie,Church's
1392,95,18,Wings,5,Boneless Wing – with Sauce,Church's
1393,80,15,Wings,5,Boneless Wing – without Sauce,Church's
1394,130,16,Sides,7,Cajun Rice,Church's
1395,470,36,Entrees,28,Chicken Fried Steak,Church's
1396,500,48,Sandwiches,26,Chicken Sandwich with Cheese,Church's
1397,150,15,Sides,10,Cole Slaw,Church's
1398,35,7,Sides,0,Collard Greens,Church's
1399,140,24,Sides,3,Corn,Church's
1400,740,63,Sandwiches,38,Double Chicken N Cheese Sandwich,Church's
1401,190,14,Seafood,10,Fish Fillet (1),Church's
1402,140,19,Sides,6,French Fries,Church's
1403,35,7,Sides,0,Green Beans,Church's
1404,240,28,Sides,12,Honey-Butter Biscuit,Church's
1405,160,20,Sides,8,Jalapeño Cheese Bombers® (4),Church's
1406,5,1,Sides,0,Jalapeño Pepper,Church's
1407,840,54,Seafood,42,Livers (6),Church's
1408,190,24,Sides,7,Macaroni & Cheese,Church's
1409,110,21,Sides,2,Mashed Potatoes & Gravy,Church's
1410,160,13,Chicken,7,Nuggets (5),Church's
1411,170,17,Sides,11,Okra,Church's
1412,200,3,Chicken,11,Original Breast,Church's
1413,360,35,Sandwiches,18,Original Chicken Sandwich,Church's
1414,110,3,Chicken,6,Original Leg,Church's
1415,330,8,Chicken,23,Original Thigh,Church's
1416,300,7,Chicken,18,Original Wing,Church's
1417,140,37,Sides,12,Red Beans & Rice,Church's
1418,280,24,Seafood,12,Shrimp (8),Church's
1419,450,50,Sandwiches,16,Southern Style Chicken Sandwich,Church's
1420,320,12,Chicken,20,Spicy Breast,Church's
1421,360,35,Sandwiches,18,Spicy Chicken Sandwich,Church's
1422,180,8,Chicken,11,Spicy Leg,Church's
1423,550,50,Sandwiches,27,Spicy Southern Style Chicken Sandwich,Church's
1424,140,7,Chicken,7,Spicy Tender Strips™,Church's
1425,480,20,Chicken,35,Spicy Thigh,Church's
1426,430,17,Chicken,27,Spicy Wing,Church's
1427,500,95,Desserts,14,Strawberry Shortcake,Church's
1428,250,30,Sides,12,Sweet Corn Nuggets (8),Church's
1429,360,90,Drinks,0,Sweet Tea – Large,Church's
1430,270,68,Drinks,0,Sweet Tea – Medium,Church's
1431,190,48,Drinks,0,Sweet Tea – Small,Church's
1432,120,6,Chicken,6,Tender Strips™,Church's
1433,0,0,Drinks,0,Unsweet Tea – Large,Church's
1434,0,0,Drinks,0,Unsweet Tea – Medium,Church's
1435,0,0,Drinks,0,Unsweet Tea – Small,Church's
1436,330,72,Breakfast,2,"8-Grain Bagel – LF, VG",Corner Bakery Cafe
1437,5,0,Sandwiches,0,Add Spread – Country Dijon Mustard (Combo),Corner Bakery Cafe
1438,40,1,Sandwiches,4,Add Spread – Mayo (Combo),Corner Bakery Cafe
1439,190,2,Breakfast,11,All American Scrambler (with Bacon) – G (Egg Whites),Corner Bakery Cafe
1440,350,3,Breakfast,27,All American Scrambler (with Bacon) – G (Whole Eggs),Corner Bakery Cafe
1441,190,6,Breakfast,3,All American Scrambler (with Sausage) (Egg Whites),Corner Bakery Cafe
1442,350,7,Breakfast,20,All American Scrambler (with Sausage) (Whole Eggs),Corner Bakery Cafe
1443,470,470,Breakfast Sandwiches,470,Anaheim Panini (Egg Whites),Corner Bakery Cafe
1444,550,39,Breakfast Sandwiches,32,Anaheim Panini (Whole Eggs),Corner Bakery Cafe
1445,410,8,Breakfast,29,Anaheim Scrambler – G (Egg Whites),Corner Bakery Cafe
1446,580,10,Breakfast,46,Anaheim Scrambler – G (Whole Eggs),Corner Bakery Cafe
1447,240,23,Desserts,15,Apricot Walnut Rugalach – V,Corner Bakery Cafe
1448,140,12,Salads,8,Asian Edamame Salad – V (Side),Corner Bakery Cafe
1449,90,8,Salads,5,Asian Edamame Salad – V (Trio),Corner Bakery Cafe
1450,270,33,Salads,8,Asian Wonton Salad (Café & Combo),Corner Bakery Cafe
1451,530,63,Salads,16,Asian Wonton Salad (Entrée),Corner Bakery Cafe
1452,280,4,Salads,20,Avocado Wedge – VG (Side),Corner Bakery Cafe
1453,150,2,Salads,10,Avocado Wedge – VG (Trio),Corner Bakery Cafe
1454,30,7,Sides,0,"Baby Carrots – LF, VG, G",Corner Bakery Cafe
1455,110,110,Breakfast,110,"Bacon, 3-slices – G",Corner Bakery Cafe
1456,850,138,Breakfast,28,Baked French Toast – V,Corner Bakery Cafe
1457,1030,154,Breakfast,39,Baked French Toast w/Bacon & Fresh Fruit,Corner Bakery Cafe
1458,1040,140,Breakfast,39,Baked French Toast w/Bacon & Scrambled Eggs (Egg Whites),Corner Bakery Cafe
1459,1200,141,Breakfast,55,Baked French Toast w/Bacon & Scrambled Eggs (Whole Eggs),Corner Bakery Cafe
1460,1030,158,Breakfast,31,Baked French Toast w/Sausage & Fresh Fruit,Corner Bakery Cafe
1461,1040,144,Breakfast,31,Baked French Toast w/Sausage & Scrambled Eggs (Egg Whites),Corner Bakery Cafe
1462,1200,145,Breakfast,48,Baked French Toast w/Sausage & Scrambled Eggs (Whole Eggs),Corner Bakery Cafe
1463,150,15,Sides,9,"Bakery Chips – VG, G",Corner Bakery Cafe
1464,110,27,Sides,0,Banana – Whole (Kids’ Menu) – G,Corner Bakery Cafe
1465,620,81,Desserts,30,Banana Baby Bundt Cake – V,Corner Bakery Cafe
1466,530,67,Breakfast,26,Banana Muffin – V,Corner Bakery Cafe
1467,590,44,Soups,28,Big Al’s Chili w/Cheddar Cheese (bowl),Corner Bakery Cafe
1468,390,29,Soups,18,Big Al’s Chili w/Cheddar Cheese (cup),Corner Bakery Cafe
1469,340,73,Breakfast,2,"Blueberry Bagel – LF, VG",Corner Bakery Cafe
1470,510,70,Breakfast,22,Blueberry Muffin – V,Corner Bakery Cafe
1471,140,140,Breakfast,140,"Breakfast Potatoes – VG, G",Corner Bakery Cafe
1472,330,46,Breads,13,Brioche Flatbread (slice),Corner Bakery Cafe
1473,1320,160,Breads,51,Brioche Flatbread (whole),Corner Bakery Cafe
1474,230,8,Salads,20,Caesar Salad,Corner Bakery Cafe
1475,360,12,Salads,31,Caesar Salad (Café & Combo),Corner Bakery Cafe
1476,710,21,Salads,63,Caesar Salad (Entrée),Corner Bakery Cafe
1477,230,8,Salads,20,Caesar Salad (side & trio portion),Corner Bakery Cafe
1478,420,13,Salads,32,Caesar Salad w/Roasted Chicken (Café & Combo),Corner Bakery Cafe
1479,820,23,Salads,65,Caesar Salad w/Roasted Chicken (Entrée),Corner Bakery Cafe
1480,305,32,Paninis,13,California Grille – V (Combo),Corner Bakery Cafe
1481,610,64,Paninis,26,California Grille – V (Whole),Corner Bakery Cafe
1482,60,9,Coffee,0,Cappuccino – Nonfat,Corner Bakery Cafe
1483,90,12,Coffee,0,Cappuccino – Nonfat,Corner Bakery Cafe
1484,120,17,Coffee,0,Cappuccino – Nonfat,Corner Bakery Cafe
1485,100,8,Coffee,5,Cappuccino – Whole,Corner Bakery Cafe
1486,140,11,Coffee,7,Cappuccino – Whole,Corner Bakery Cafe
1487,190,15,Coffee,10,Cappuccino – Whole,Corner Bakery Cafe
1488,320,63,Coffee,2,Caramel Latte – Nonfat,Corner Bakery Cafe
1489,410,84,Coffee,2,Caramel Latte – Nonfat,Corner Bakery Cafe
1490,540,111,Coffee,2.5,Caramel Latte – Nonfat,Corner Bakery Cafe
1491,380,61,Coffee,11,Caramel Latte – Whole,Corner Bakery Cafe
1492,490,81,Coffee,13,Caramel Latte – Whole,Corner Bakery Cafe
1493,650,108,Coffee,17,Caramel Latte – Whole,Corner Bakery Cafe
1494,125,17,Coffee,0,Chai Latte – Nonfat,Corner Bakery Cafe
1495,170,23,Coffee,0,Chai Latte – Nonfat,Corner Bakery Cafe
1496,210,29,Coffee,0,Chai Latte – Nonfat,Corner Bakery Cafe
1497,200,15,Coffee,11,Chai Latte – Whole,Corner Bakery Cafe
1498,270,20,Coffee,15,Chai Latte – Whole,Corner Bakery Cafe
1499,340,25,Coffee,18,Chai Latte – Whole,Corner Bakery Cafe
1500,190,10,Kid's Meals,14,Cheddar Broccoli,Corner Bakery Cafe
1501,550,28,Soups,41,Cheddar Broccoli  (bowl),Corner Bakery Cafe
1502,370,19,Soups,28,Cheddar Broccoli  (cup),Corner Bakery Cafe
1503,460,460,Breakfast Sandwiches,460,Chicken Apple Sausage Panini (Egg Whites),Corner Bakery Cafe
1504,540,38,Breakfast Sandwiches,24,Chicken Apple Sausage Panini (Whole Eggs),Corner Bakery Cafe
1505,110,110,Breakfast,110,"Chicken Apple Sausage, 2-patties",Corner Bakery Cafe
1506,680,62,Entrees,33,Chicken Carbonara – (Combo),Corner Bakery Cafe
1507,340,37,Sandwiches,12,Chicken Carbonara – (Combo),Corner Bakery Cafe
1508,1190,99,Entrees,62,Chicken Carbonara – (Entrée),Corner Bakery Cafe
1509,680,74,Sandwiches,24,Chicken Carbonara – (Whole),Corner Bakery Cafe
1510,370,35,Paninis,14,Chicken Pomodori (Combo),Corner Bakery Cafe
1511,740,70,Paninis,28,Chicken Pomodori (Whole),Corner Bakery Cafe
1512,580,70,Desserts,30,Chocolate Baby Bundt Cake – V,Corner Bakery Cafe
1513,300,46,Desserts,113,Chocolate Chip Cookie – V,Corner Bakery Cafe
1514,530,62,Breakfast,28,Chocolate Muffin – V,Corner Bakery Cafe
1515,760,84,Desserts,44,Chocolate Turtle Baby Bundt Cake – V,Corner Bakery Cafe
1516,400,18,Salads,28,Chopped Salad – G (Café & Combo),Corner Bakery Cafe
1517,790,33,Salads,57,Chopped Salad – G (Entrée),Corner Bakery Cafe
1518,360,65,Breads,6,Ciabatta Ficelle – V,Corner Bakery Cafe
1519,770,108,Desserts,34,Cinnamon Creme Cake – Slice (12 slices/cake) – V,Corner Bakery Cafe
1520,650,90,Breakfast,30,Cinnamon Crumb Muffin – V,Corner Bakery Cafe
1521,250,24,Desserts,16,Cinnamon Pecan Rugalach – V,Corner Bakery Cafe
1522,220,32,Breads,7,Cinnamon Raisin – V (slice),Corner Bakery Cafe
1523,2540,389,Breads,87,Cinnamon Raisin – V (whole),Corner Bakery Cafe
1524,330,72,Breakfast,2,"Cinnamon Raisin Bagel – LF, VG",Corner Bakery Cafe
1525,650,96,Breakfast,24,Cinnamon Roll – V,Corner Bakery Cafe
1526,380,39,Paninis,18,Corned Beef Reuben (Combo),Corner Bakery Cafe
1527,760,78,Paninis,37,Corned Beef Reuben (Whole),Corner Bakery Cafe
1528,365,36,Paninis,15,Corner Club (Combo),Corner Bakery Cafe
1529,730,71,Paninis,31,Corner Club (Whole),Corner Bakery Cafe
1530,80,16,Breads,0,Country Boule – VG (slice),Corner Bakery Cafe
1531,1040,213,Breads,3,Country Boule – VG (whole),Corner Bakery Cafe
1532,-,-,Soups,-,Country Bread Boule – Bowl Option  (bowl),Corner Bakery Cafe
1533,1040,213,Soups,3,Country Bread Boule – Bowl Option  (cup),Corner Bakery Cafe
1534,170,33,Breads,1,Country Large Oblong – VG (slice),Corner Bakery Cafe
1535,4220,862,Breads,16,Country Large Oblong – VG (whole),Corner Bakery Cafe
1536,110,22,Breads,0,Country Small Oblong – VG (slice),Corner Bakery Cafe
1537,2600,532,Breads,8,Country Small Oblong – VG (whole),Corner Bakery Cafe
1538,590,53,Desserts,37,Cream Cheese Brownie – V,Corner Bakery Cafe
1539,340,39,Breakfast,16,Croissant – V,Corner Bakery Cafe
1540,360,22,Salads,21,D.C. Chicken Salad – G (Side),Corner Bakery Cafe
1541,240,15,Salads,14,D.C. Chicken Salad – G (Trio),Corner Bakery Cafe
1542,310,40,Sandwiches,11,D.C. Chicken Salad on Steakhouse Rye Bread – (Combo),Corner Bakery Cafe
1543,620,79,Sandwiches,21,D.C. Chicken Salad on Steakhouse Rye Bread – (Whole),Corner Bakery Cafe
